advertiser_id	party
479092455961993	SPD
141951685994812	Die Grünen
130629980818261	AfD
138689789485910	Die Grünen
441073085964336	SPD
192130224136065	CDU/CSU
1440334626199243	SPD
138048962930334	Die Linke
109039317346211	CDU/CSU
214130325805152	CDU/CSU
142663465825106	CDU/CSU
293470830665144	CDU/CSU
102275234855934	Die Grünen
104013991253384	SPD
104644150948703	FDP
602849443706248	Die Grünen
113899730391677	FDP
273804366129797	SPD
456590651077853	CDU/CSU
1590486400974522	FDP
106938141173635	Die Grünen
1597991967123037	SPD
181572105511783	CDU/CSU
449276618521649	Andere Parteien
628306437206915	CDU/CSU
211769465593716	SPD
181934788601360	SPD
1636530993247207	FDP
101647001691300	FDP
577379145682503	SPD
111921953865806	Die Grünen
558929064213994	FDP
608310302963865	Andere Parteien
105690337659121	CDU/CSU
343496252392855	Die Linke
159469567405810	SPD
121753084516276	CDU/CSU
105392284891988	FDP
277810905674970	CDU/CSU
2067935513465145	SPD
322488951108000	CDU/CSU
111179067079691	Andere Parteien
241441940039273	SPD
110350043877932	Andere Parteien
541301712695390	FDP
106158784636314	CDU/CSU
140882622665082	SPD
1413031255637621	AfD
112417220124424	FDP
137499346311080	FDP
109560103878969	AfD
1735022606821964	CDU/CSU
100559255087992	SPD
190666337615636	Die Linke
131251370415005	CDU/CSU
743245982461614	SPD
598000807063558	SPD
152305051446854	SPD
111261860456924	CDU/CSU
564616706926430	Die Grünen
108220117421503	SPD
206900322845502	CDU/CSU
1521530528151337	Die Grünen
298122647373667	SPD
242630369213987	SPD
118595251496441	Die Linke
257630990921953	SPD
190468770992227	SPD
1591600214390553	FDP
773189526078407	SPD
166317113542018	SPD
809905502428055	AfD
764605873891788	FDP
1429518493958631	SPD
104609564676260	FDP
231027893768340	SPD
425338230825019	CDU/CSU
271467069680796	CDU/CSU
133818163458390	CDU/CSU
288246094633472	FDP
102259457878446	CDU/CSU
642925239502480	CDU/CSU
613917195426921	FDP
107623180812721	AfD
501878399888444	FDP
111446926900902	Die Linke
208569592634691	SPD
256688471029020	FDP
970406539678569	FDP
109393043808721	AfD
1752189234998778	FDP
325907958358434	CDU/CSU
115605083469212	Die Linke
844254989000987	CDU/CSU
459145907774430	FDP
640513682662113	Die Grünen
161098417272968	CDU/CSU
253112118202381	Die Grünen
112900193781976	CDU/CSU
1688560658047541	SPD
356465711126626	SPD
1773700766191699	CDU/CSU
765889123504317	SPD
659563830823207	Andere Parteien
107070032816584	Die Grünen
429211420985924	AfD
131796416966341	SPD
1951376141547799	AfD
242043602649034	CDU/CSU
590727011389999	CDU/CSU
307903272711583	FDP
1467657193556609	Die Grünen
205561226289494	FDP
2403567993199553	SPD
1216829358406353	SPD
436058773264085	SPD
387861357958496	SPD
524767294301035	SPD
296285460382744	Die Grünen
311584832324525	SPD
447350975348324	CDU/CSU
110251857401162	SPD
102314018029578	FDP
1249442305066391	SPD
974395792948318	SPD
1768389776780335	AfD
701652443274243	SPD
235080636628758	Andere Parteien
188677294497608	CDU/CSU
102291951259667	SPD
109938160738812	FDP
856180968079707	AfD
836580993023136	CDU/CSU
134159136635208	SPD
1414685082192525	Die Grünen
102067524594950	Andere Parteien
231762066854929	CDU/CSU
1750887895230633	SPD
115025873690092	SPD
104960911145027	CDU/CSU
522650944454345	CDU/CSU
349538049054657	FDP
476715839185665	SPD
698413087201364	SPD
375196716024813	CDU/CSU
1486518781559693	SPD
119155148758792	CDU/CSU
1478881592441809	FDP
969554953126686	FDP
616160818526088	CDU/CSU
105420141017224	CDU/CSU
113168673713970	Die Grünen
1377852232331116	FDP
104665004817943	SPD
1510130265909561	AfD
306999623987	CDU/CSU
107903384038433	FDP
670568279792024	SPD
953896467968228	Die Grünen
783419668352777	SPD
254533464704416	Die Linke
107210724386158	Die Grünen
136485783062714	CDU/CSU
110832494108472	SPD
106109981127579	SPD
160923090658176	CDU/CSU
463056427140665	SPD
410716272376108	AfD
581585381884219	Die Grünen
104408264641919	CDU/CSU
613042748848232	Die Linke
164033833803322	CDU/CSU
100502663646312	SPD
119271656814	FDP
1897741213777748	CDU/CSU
327014190765345	SPD
196662360356014	SPD
626033404696777	CDU/CSU
180599695477992	Die Grünen
163139997033615	Die Linke
332813077503919	FDP
231091473726673	CDU/CSU
171644369913907	SPD
314026295883189	AfD
90801318280	SPD
1997029157239246	Die Linke
710515235657473	SPD
152607568138726	SPD
1815377725426992	Andere Parteien
482946268500891	FDP
1619518141658139	AfD
340686595988983	SPD
1987380828229661	CDU/CSU
1467181276866442	SPD
241204999236195	Die Grünen
275890306192090	SPD
1926328397619158	Die Linke
234975666637617	Andere Parteien
193912080650892	SPD
776764795726550	CDU/CSU
438504433640462	Die Linke
455005198041087	AfD
1678999148999509	SPD
333628927312773	CDU/CSU
419059791482774	CDU/CSU
249489611754289	SPD
227244231121879	FDP
1442935579341947	CDU/CSU
1415204915390057	Die Linke
135559029853815	Die Grünen
295390037213185	CDU/CSU
363894183797454	CDU/CSU
102707161440303	SPD
320214781466077	CDU/CSU
143349226404386	FDP
873726379381151	AfD
180267572509731	Die Grünen
146474146009071	AfD
250783768614772	AfD
1558516437749530	SPD
612620872238608	CDU/CSU
297920447462426	FDP
102101991514825	SPD
663373463738086	FDP
115821303139538	FDP
1389262508016110	FDP
225715270946270	FDP
612797985583478	Die Grünen
151678198131	SPD
105149037946872	SPD
288777944606791	FDP
345866716042091	CDU/CSU
765471717156883	CDU/CSU
108274924327855	SPD
1450128278551349	SPD
204603322929614	Die Linke
851421535037319	FDP
206137046066509	Die Grünen
117088578989172	FDP
214546961927765	CDU/CSU
113459343395770	FDP
496131247159638	Die Linke
156534384397754	CDU/CSU
287576958049087	CDU/CSU
188983001161981	FDP
164163750299040	SPD
408385705965676	CDU/CSU
115401286488884	CDU/CSU
115828496866172	Die Grünen
190973557760414	FDP
233169970369189	SPD
150262405149774	FDP
107490104326152	CDU/CSU
144917329592746	SPD
138799189517532	SPD
334295006644291	Die Linke
104525194356459	Die Linke
475065139239132	CDU/CSU
212528129650187	CDU/CSU
1603748553235279	SPD
150636586500702	FDP
667863239952278	SPD
627259404434392	SPD
577455356107147	SPD
147347808656764	CDU/CSU
257599671078979	AfD
200875150700863	CDU/CSU
156645444447910	CDU/CSU
539070899883251	FDP
1419627234952559	Die Linke
1289447361144398	Die Grünen
515948882107563	CDU/CSU
1205090359551796	CDU/CSU
2038937993022871	AfD
546429499154850	SPD
135309279967788	FDP
878215158904810	SPD
195992124283420	SPD
125550497455455	SPD
369788469704917	Die Grünen
104522411499501	FDP
750220438339711	FDP
1424257381120576	SPD
108936927581750	SPD
1734021903492626	CDU/CSU
159910370818337	Die Linke
140397266133041	CDU/CSU
244585388906176	FDP
102770454787754	FDP
106048147449556	CDU/CSU
102313828200206	Die Linke
611098695690900	SPD
147223375440897	SPD
456516127773656	Die Grünen
1855822448066968	CDU/CSU
653106224751996	Die Linke
282866942426196	FDP
183897515897176	CDU/CSU
1840556626160902	SPD
391162601208	CDU/CSU
399490826903551	CDU/CSU
397143457052811	SPD
123659454321447	CDU/CSU
320712478283304	SPD
373061482745221	SPD
108867060518749	CDU/CSU
893091734093141	FDP
211809578866910	Die Grünen
153450038061323	SPD
200259103326168	Andere Parteien
104037954512322	AfD
486859248098070	CDU/CSU
310723699040867	CDU/CSU
326264010746123	SPD
1658220697780168	Die Grünen
1429107797322928	Die Grünen
112631919091769	AfD
322086921925318	AfD
188290874515638	SPD
1809630879345165	SPD
753007784740231	SPD
808343455913424	CDU/CSU
104870104623014	SPD
115739536523104	(Regionale) Regierungen/Ministerien
123383409054308	CDU/CSU
197033803641924	Politische Accounts
108081954315355	Andere Parteien
448585188519271	FDP
258191139993	Die Grünen
531504136955879	Andere Parteien
299439520108228	(Regionale) Regierungen/Ministerien
147547541961576	Politische Accounts
276040002549416	Andere Parteien
252085013582	Politische Accounts
144999535562856	(Regionale) Regierungen/Ministerien
127925800618165	SPD
90035328642	Politische Accounts
108508887281810	Politische Accounts
112127710187776	Politische Accounts
282637388468069	Politische Accounts
169042736456594	Politische Accounts
120479081330563	Politische Accounts
130039690359915	Politische Accounts
132505256799678	Die Linke
204191076644782	(Regionale) Regierungen/Ministerien
108384132615965	Politische Accounts
2188342231399828	Politische Accounts
102393721437842	CDU/CSU
782677895144628	FDP
273989883275107	CDU/CSU
768905426534529	(Regionale) Regierungen/Ministerien
102170771205335	Politische Accounts
342995743000545	SPD
1560776847495092	Politische Accounts
74994133255	Politische Accounts
484950398505596	Politische Accounts
166084620073109	(Regionale) Regierungen/Ministerien
1339267256128796	Politische Accounts
139065632780165	CDU/CSU
110532013701910	Politische Accounts
108268845888673	(Regionale) Regierungen/Ministerien
215460201802938	(Regionale) Regierungen/Ministerien
2487875461225990	(Regionale) Regierungen/Ministerien
1805769829749530	Politische Accounts
947010102081338	Politische Accounts
245758938922923	Politische Accounts
110976485656573	FDP
1375993365821383	FDP
499359010093513	Andere Parteien
505129172840528	Politische Accounts
117534528257937	Politische Accounts
1137644026292121	Politische Accounts
969996636506437	Politische Accounts
375763085829863	SPD
488687318131748	(Regionale) Regierungen/Ministerien
277095932300610	Politische Accounts
172072649565	Andere Parteien
186706861370824	(Regionale) Regierungen/Ministerien
1569926646377002	AfD
630172117364339	AfD
45978762184	(Regionale) Regierungen/Ministerien
1689012788089779	Politische Accounts
46039823396	Politische Accounts
1475411276096169	FDP
1209223982747779	(Regionale) Regierungen/Ministerien
1240234532821510	(Regionale) Regierungen/Ministerien
1745982485667400	AfD
22646353052	Politische Accounts
297422757573494	Die Grünen
107049224294046	Andere Parteien
2015022955380034	(Regionale) Regierungen/Ministerien
143504445664134	FDP
578310722649724	SPD
1065916286784148	CDU/CSU
123523341045520	Politische Accounts
1024827034206773	CDU/CSU
48418911548	Politische Accounts
110521004952	Politische Accounts
103793948154501	Politische Accounts
1393167744264822	(Regionale) Regierungen/Ministerien
215977868441680	(Regionale) Regierungen/Ministerien
1678953025685674	SPD
120519827980254	FDP
279808529194	CDU/CSU
241690183335959	Politische Accounts
140246336659953	Andere Parteien
244755398898581	Politische Accounts
790148178038834	Politische Accounts
381131842711915	FDP
68936775929	SPD
198862383502965	Politische Accounts
118252978672037	Politische Accounts
105317974280826	SPD
566872987051379	Die Grünen
490874321062716	(Regionale) Regierungen/Ministerien
2177632682563843	Politische Accounts
253592560263	Politische Accounts
1541619556077750	SPD
332923170220	Politische Accounts
2135010219947091	(Regionale) Regierungen/Ministerien
410569692350541	Politische Accounts
1795089454043180	CDU/CSU
112743275430520	Politische Accounts
58289338794	SPD
331085703648232	Politische Accounts
422992877827187	AfD
934200030000403	(Regionale) Regierungen/Ministerien
280699312717472	Die Grünen
104802369550775	Politische Accounts
1852255858387971	Politische Accounts
2282897605295314	SPD
113570267054952	Politische Accounts
380801178599116	Andere Parteien
106063037604976	(Regionale) Regierungen/Ministerien
1312721828781856	Politische Accounts
160073920687267	Andere Parteien
1120084394716274	FDP
48034275355	CDU/CSU
104683266866	Politische Accounts
147310685891450	Politische Accounts
46098347293	CDU/CSU
255657841991242	Politische Accounts
1719743564832985	(Regionale) Regierungen/Ministerien
1947143465369609	AfD
460879450706525	AfD
103477974714768	SPD
316028505828375	Politische Accounts
100232087997794	AfD
724930260865493	Andere Parteien
122157501135773	Politische Accounts
634087250131145	CDU/CSU
116144989797043	SPD
895904650500868	(Regionale) Regierungen/Ministerien
824813950905349	AfD
109460255774283	Politische Accounts
287620881589935	(Regionale) Regierungen/Ministerien
465578646860875	Andere Parteien
194436357268781	Politische Accounts
369808499805109	CDU/CSU
670191326760173	SPD
1026865247418194	FDP
51091986850	Die Linke
115311641867931	Politische Accounts
363243567153872	SPD
875054569220633	Politische Accounts
197084826983925	Andere Parteien
2186797528075001	Politische Accounts
1811839762254313	(Regionale) Regierungen/Ministerien
1967019790197412	AfD
1237818033002038	AfD
104038670962310	Andere Parteien
135445149965726	CDU/CSU
1085329238243800	CDU/CSU
106230467523747	Politische Accounts
205109343006607	Die Grünen
119037791450041	FDP
1039946592761781	Andere Parteien
587921848027213	AfD
483471921769289	CDU/CSU
200752383293733	Politische Accounts
163581483776364	Politische Accounts
118755004820675	Politische Accounts
101121934910342	SPD
1714244788796089	FDP
2309063122705796	Andere Parteien
190630474471121	CDU/CSU
1872780786296950	Politische Accounts
339499166391357	Politische Accounts
953620741367870	Andere Parteien
173088689389030	Politische Accounts
141366725876424	Die Grünen
358099231236311	AfD
1679743389020111	AfD
126188121409586	(Regionale) Regierungen/Ministerien
261785521154466	CDU/CSU
434690996590558	Politische Accounts
179615825577477	Andere Parteien
1982966085252718	Die Grünen
676042872452848	(Regionale) Regierungen/Ministerien
104509819888653	AfD
674340402707662	CDU/CSU
247611245841	CDU/CSU
1887652788003077	Politische Accounts
426725177414680	Die Grünen
102173667813143	(Regionale) Regierungen/Ministerien
109933330466093	(Regionale) Regierungen/Ministerien
109613083873970	CDU/CSU
941902472624783	Politische Accounts
538936319946884	Politische Accounts
1506815256266638	Politische Accounts
106607144522462	Andere Parteien
146955527905	(Regionale) Regierungen/Ministerien
995399797206624	(Regionale) Regierungen/Ministerien
1443838832527925	Die Grünen
115209639844774	FDP
185101174836284	Politische Accounts
101209305007536	CDU/CSU
106318730898898	(Regionale) Regierungen/Ministerien
204327886385912	Andere Parteien
107217027804310	CDU/CSU
1565754943752371	AfD
108219350936183	SPD
1600328090229555	SPD
1768812013390432	Politische Accounts
572946872759259	(Regionale) Regierungen/Ministerien
919658468378942	Die Grünen
107105461008350	Die Grünen
1487616731457354	Politische Accounts
109433360575682	SPD
380885335256162	Die Linke
125832122545969	(Regionale) Regierungen/Ministerien
2353426778271667	CDU/CSU
247450562347746	(Regionale) Regierungen/Ministerien
108466897306099	CDU/CSU
386313912295482	CDU/CSU
2014695908579485	Andere Parteien
1942497819398764	AfD
105141564322013	Andere Parteien
1048042375394895	CDU/CSU
112816617234418	Andere Parteien
68189497138	FDP
108924240646237	Die Linke
108209480522423	AfD
278163743454	CDU/CSU
103705668017712	AfD
1411652359051453	SPD
326219814725160	CDU/CSU
485151994855869	FDP
167617253284956	SPD
497972647662706	Politische Accounts
194748951796	(Regionale) Regierungen/Ministerien
643906896106749	Politische Accounts
118864372842234	FDP
115352110167380	CDU/CSU
232654150646627	(Regionale) Regierungen/Ministerien
102942124741584	Die Grünen
1181444335296054	Die Linke
191164085731	Politische Accounts
112167180216313	SPD
115091096931534	Andere Parteien
109954443901864	CDU/CSU
257173180963022	(Regionale) Regierungen/Ministerien
873245869460562	Politische Accounts
183342321839259	Die Grünen
271226510199428	Andere Parteien
102909171290608	CDU/CSU
128900213902599	Die Grünen
603800849688527	CDU/CSU
139198812763279	Politische Accounts
63415881040	Politische Accounts
132906746879583	CDU/CSU
109011657255744	SPD
431245593680080	(Regionale) Regierungen/Ministerien
123572472364278	CDU/CSU
228095697201366	(Regionale) Regierungen/Ministerien
838100569610140	AfD
560822223989381	CDU/CSU
1241216312686538	SPD
1808301986138803	(Regionale) Regierungen/Ministerien
160598290012	Die Linke
1405701899569618	(Regionale) Regierungen/Ministerien
562374553966735	FDP
103467397950657	Andere Parteien
106093307817073	SPD
1439126736375740	Andere Parteien
334258276621400	SPD
659320797543272	AfD
104717357790639	SPD
365955370925745	Andere Parteien
272503402909141	AfD
1390745591150821	Politische Accounts
225759304122188	Politische Accounts
101147131278254	AfD
40874340559	Politische Accounts
102120421583242	SPD
1783417735277557	AfD
143804859326199	Politische Accounts
548285578684618	Andere Parteien
486203081469505	FDP
1433861060177864	(Regionale) Regierungen/Ministerien
101093338128600	Politische Accounts
1285623548123430	AfD
2025771561036648	CDU/CSU
109085410583508	CDU/CSU
169373009772164	SPD
1586388241380355	AfD
2107359332918208	Andere Parteien
466507373372015	SPD
438708969574499	SPD
106329420885569	Politische Accounts
1693509584252508	AfD
184537051562043	Die Linke
159474940754336	Die Grünen
115502389841173	CDU/CSU
110157700697699	AfD
104057604396280	Andere Parteien
108644237273429	FDP
147694841945686	Die Grünen
1581682638512304	Politische Accounts
503116193758503	SPD
100444248204732	Andere Parteien
100580751523109	Andere Parteien
217852272501802	Andere Parteien
1703283039888562	SPD
107757320749951	Andere Parteien
100523035005631	SPD
572466512797954	Andere Parteien
310408652348895	(Regionale) Regierungen/Ministerien
228197331016786	FDP
185490505413	SPD
327962123994790	FDP
562424994229448	CDU/CSU
802526116482655	Politische Accounts
1212444868905059	Politische Accounts
114511353674302	Andere Parteien
139968284118	Politische Accounts
490906667766035	CDU/CSU
551246314973765	CDU/CSU
138987483307740	CDU/CSU
592515810836568	Die Linke
111236540346947	CDU/CSU
106736954392498	CDU/CSU
156977237732393	Politische Accounts
1272335162858434	(Regionale) Regierungen/Ministerien
110171227347081	SPD
208282072530799	(Regionale) Regierungen/Ministerien
1688766234713949	CDU/CSU
1056407327865087	Politische Accounts
751240091655625	CDU/CSU
197843980339458	SPD
251523639143577	SPD
186375644742050	Politische Accounts
774203666310347	CDU/CSU
1716357461739458	AfD
134417213230	(Regionale) Regierungen/Ministerien
748586401922525	CDU/CSU
121115018256872	SPD
1422177324745925	FDP
305522029945817	FDP
107407945980041	Politische Accounts
1424938757739868	Politische Accounts
191851397669230	Politische Accounts
1474558609448527	SPD
135613263152191	Politische Accounts
767670010238082	AfD
1355356484630164	Politische Accounts
112972805420962	SPD
394574863982235	Andere Parteien
108730043934197	CDU/CSU
589834311205649	FDP
355456486093	SPD
459951257470540	SPD
238277573271126	CDU/CSU
100560911568872	Andere Parteien
100929628002401	CDU/CSU
105560734311782	Andere Parteien
353770021500416	SPD
1509620576000837	AfD
1413749365558894	Die Grünen
158888744130107	Andere Parteien
187015195677	FDP
1376651885999012	Andere Parteien
680887955339531	Andere Parteien
344156702608625	SPD
313237859363747	CDU/CSU
363563311203172	CDU/CSU
176643569026352	Politische Accounts
105893857417190	Politische Accounts
128007397258208	Politische Accounts
236424053562011	CDU/CSU
52888328642	FDP
204451377322	Die Grünen
199036293467407	Die Grünen
172024836782536	CDU/CSU
1873999882830833	Die Grünen
106173944154298	CDU/CSU
677029049022494	Die Grünen
116719839709109	CDU/CSU
123103607735306	Politische Accounts
108975650529187	Andere Parteien
100668041779355	CDU/CSU
303501913572937	SPD
127429433968917	Die Linke
105306977836510	SPD
108010350777916	Andere Parteien
1005342459668993	FDP
142567273134	Politische Accounts
371693639598057	Andere Parteien
121678260974	Politische Accounts
138402066338774	Andere Parteien
779149035500309	SPD
126892407417157	CDU/CSU
112072139503036	FDP
1509790395958123	Politische Accounts
290019991515	FDP
1753997878177251	AfD
233608640459526	AfD
2209817855715991	AfD
730976676939532	Andere Parteien
101278208378347	Andere Parteien
675671552542620	Andere Parteien
1413607098949199	Andere Parteien
100101238271735	Die Grünen
100374888313950	FDP
804022056334685	Andere Parteien
225396970851470	Die Grünen
2308473372576143	Die Grünen
703742399675102	SPD
106039834451212	CDU/CSU
166200743435821	Andere Parteien
127143338110	Politische Accounts
109913973843571	FDP
107617034022264	SPD
1411862695724319	FDP
127570660586806	Politische Accounts
209284042886132	Andere Parteien
1299185570141113	CDU/CSU
304115663123740	Politische Accounts
7783116506	Politische Accounts
262986640427464	CDU/CSU
832762216805769	FDP
150819078301208	Politische Accounts
186561508030856	(Regionale) Regierungen/Ministerien
396628017558674	CDU/CSU
234719636709452	CDU/CSU
223782884301813	FDP
197974930604208	SPD
480715766003237	Andere Parteien
173820486010736	CDU/CSU
101121118107948	CDU/CSU
109553930496808	SPD
153676227525	Die Grünen
165178527459995	(Regionale) Regierungen/Ministerien
101426998288340	Andere Parteien
212066738856829	SPD
112905403916016	CDU/CSU
510688022639255	Andere Parteien
123607658076485	AfD
1636160909956158	AfD
205293582984947	Andere Parteien
174033276128445	SPD
103937307944004	Andere Parteien
1427612057471712	Andere Parteien
1439163392818750	Die Linke
1414539822143557	CDU/CSU
241632022689610	FDP
1464683640528359	SPD
261039827828447	SPD
209697875758716	Politische Accounts
255177511212770	(Regionale) Regierungen/Ministerien
310900198930707	Politische Accounts
100196131354779	Politische Accounts
242641809484926	AfD
766040640093552	(Regionale) Regierungen/Ministerien
103854028333602	Die Grünen
317632432267631	Andere Parteien
2390058227950123	CDU/CSU
260790977428638	Andere Parteien
223078917757220	Politische Accounts
156245871074840	CDU/CSU
103604134479235	CDU/CSU
225413838047902	Andere Parteien
148832545795028	CDU/CSU
107808633887615	CDU/CSU
150042131851386	CDU/CSU
109233079118502	Politische Accounts
1255716807818192	Andere Parteien
1793510380925494	Andere Parteien
119799576088229	Andere Parteien
561842290518545	Die Linke
2150888521888345	Politische Accounts
185335675794	FDP
155669991139649	Andere Parteien
109135205793336	FDP
116332416427752	CDU/CSU
109213173937277	SPD
144045576277072	CDU/CSU
1398496877086784	Andere Parteien
182580792863	CDU/CSU
170357783014155	Die Grünen
545040792244231	Andere Parteien
183195702192581	SPD
1997582683585163	FDP
598011190253742	NPD
264276451134860	Andere Parteien
225123097665916	Politische Accounts
330148333760121	Die Grünen
103099570021408	CDU/CSU
318239642261884	CDU/CSU
297551523662021	Politische Accounts
1642068702709637	SPD
499836743410538	SPD
222105891854717	CDU/CSU
333672360622676	Die Grünen
104467191275254	Andere Parteien
110271257459168	CDU/CSU
1799478453653006	Andere Parteien
302829863147214	(Regionale) Regierungen/Ministerien
1944089099188683	CDU/CSU
46708306425	Die Grünen
408239062653173	Politische Accounts
1331112840270628	Die Grünen
102082954669821	Andere Parteien
101488997936499	Andere Parteien
263503200272	Politische Accounts
104410764969909	FDP
120634585355666	(Regionale) Regierungen/Ministerien
157068634721692	(Regionale) Regierungen/Ministerien
490668584306498	Politische Accounts
850743671661412	Politische Accounts
177608945611291	SPD
2282914855280013	Politische Accounts
195129663843277	CDU/CSU
181535349099426	AfD
178582322181235	Die Grünen
256463221054866	Politische Accounts
2111569385764884	Andere Parteien
1270938542942715	Politische Accounts
398561720230906	Politische Accounts
109076690856572	SPD
1150644375098670	Die Grünen
161273245888	Politische Accounts
687030581418348	Andere Parteien
425418474521598	Andere Parteien
299227370123981	Politische Accounts
848908368459075	AfD
3138731056152846	Politische Accounts
139410736082477	Die Grünen
103146709964	Politische Accounts
1701015746832255	AfD
81087107009	FDP
1609555372394092	Politische Accounts
256913491165344	SPD
89784304183	FDP
321028698306139	CDU/CSU
117924548356793	Politische Accounts
456082177763485	CDU/CSU
125243118087919	AfD
196368257108	Politische Accounts
101714668033434	CDU/CSU
107785440997754	FDP
254321728829544	AfD
434913580597058	Andere Parteien
2013317875610032	FDP
430848910304796	Politische Accounts
387405591909182	Politische Accounts
172763702780507	Andere Parteien
1679701975409510	Die Grünen
330302030386099	CDU/CSU
42099597765	FDP
139990592708621	Politische Accounts
1705105763078107	Die Linke
110071097134230	Die Grünen
104287417808189	Politische Accounts
636844309705837	Politische Accounts
1246984915455410	CDU/CSU
789516854422799	Politische Accounts
218463788214905	Politische Accounts
100233159420	Politische Accounts
122597138239285	Politische Accounts
294772850956765	Politische Accounts
1004775922873604	Politische Accounts
103114149752155	Politische Accounts
158046757668882	CDU/CSU
177203218996924	SPD
742811825755690	AfD
100671778368988	Andere Parteien
1155146434606708	Politische Accounts
150527751674751	Die Grünen
976494605880550	CDU/CSU
176482442364128	Politische Accounts
124587084403413	Politische Accounts
183448258342806	CDU/CSU
230781757124384	SPD
109821517215367	SPD
1811108415656226	SPD
100164834736129	Politische Accounts
135591596484147	Politische Accounts
1067821176570031	CDU/CSU
111797060194748	Politische Accounts
717444641609102	CDU/CSU
1777242045728084	CDU/CSU
558874877880325	AfD
637498196305136	SPD
237156343076377	Die Linke
154523468679285	SPD
139782149374162	FDP
350005778449581	SPD
108117640902824	(Regionale) Regierungen/Ministerien
163691817683726	Andere Parteien
1391120947766084	Die Grünen
125574578839629	CDU/CSU
133306764192	Politische Accounts
108655634192831	SPD
131522066902260	CDU/CSU
1067366109963269	Politische Accounts
114007880377512	Andere Parteien
405938596302	Politische Accounts
455352941247285	FDP
2451922581757104	CDU/CSU
2957087157665285	SPD
423517887748730	SPD
106609044453522	CDU/CSU
805070726245918	(Regionale) Regierungen/Ministerien
1222249354573895	Politische Accounts
934019743429934	Andere Parteien
265222623501426	Die Grünen
827531347321338	Andere Parteien
226116530875952	Andere Parteien
1830021937266591	AfD
101908054611529	FDP
1095067603836709	Die Grünen
1698700087037237	CDU/CSU
137019056359309	CDU/CSU
1132390386905401	(Regionale) Regierungen/Ministerien
126503724074452	Andere Parteien
108757834188412	Politische Accounts
607145422652348	Die Grünen
210015922345399	(Regionale) Regierungen/Ministerien
732076533587895	(Regionale) Regierungen/Ministerien
144032345752517	SPD
160882790765796	AfD
103602470999234	SPD
104703734562952	SPD
101756604567257	Andere Parteien
1544530902345967	Andere Parteien
1728400570710927	AfD
1412245292410253	SPD
1767370820198964	Politische Accounts
101604308011833	SPD
291047031608523	Politische Accounts
1167700783325442	AfD
102078074925647	SPD
1807246156166520	SPD
689826021027962	CDU/CSU
106524814445709	SPD
104714791092419	Andere Parteien
76917847036	CDU/CSU
106826497413184	Politische Accounts
1440291012931352	AfD
2215836101985960	CDU/CSU
2113966312012505	Politische Accounts
355302371782794	Andere Parteien
100681185140066	CDU/CSU
113570207148903	Andere Parteien
1234361896607024	CDU/CSU
1590734477877327	CDU/CSU
1166598340038556	AfD
151549328219428	Politische Accounts
135005013192622	Die Linke
104658661002980	Andere Parteien
577202219125903	FDP
462474107283467	AfD
100219565291450	Andere Parteien
105343660883248	SPD
1114812608634699	Die Grünen
1833174383463588	CDU/CSU
1492997144322656	SPD
1885404191739789	CDU/CSU
2174782146144077	Die Grünen
1446217665390386	Andere Parteien
1507813319437667	Die Grünen
1246280742048644	SPD
1583589741908652	CDU/CSU
2331163297104442	Andere Parteien
1444136355865109	Die Linke
1026579084050592	SPD
1079592458722716	AfD
1341370722588089	AfD
1371345502971602	AfD
1155480417811796	Andere Parteien
1519831541606418	CDU/CSU
1656401991307712	FDP
1702965869979535	CDU/CSU
1550854585133522	CDU/CSU
1105486556232688	SPD
1831908787045024	SPD
2071037419617554	FDP
1731645863754195	Die Grünen
1223406581085612	CDU/CSU
1060272047404947	Die Grünen
1055079281188145	SPD
1976156972682462	Die Grünen
1750941095135886	CDU/CSU
1568652989915658	SPD
1908791436091671	CDU/CSU
1419057411669667	Andere Parteien
1896152547338425	Die Linke
2160363850942738	Die Grünen
1830759883914417	Die Linke
1063097913781947	SPD
1661086534146864	AfD
111352727667963	FDP
1039551366132369	CDU/CSU
1299084220167958	CDU/CSU
1357023564374364	CDU/CSU
1386170255015311	SPD
1737349229835735	FDP
1128160877198396	FDP
1660334577584568	CDU/CSU
1480629555563806	Die Grünen
1441682852711104	CDU/CSU
1409071439306114	FDP
1229069630444355	FDP
1914077922172644	SPD
1640209492913915	Die Linke
1497845107210622	FDP
1431833707086535	SPD
1124465800951597	CDU/CSU
1997437150501157	CDU/CSU
1500327220291402	FDP
1208055485895233	CDU/CSU
1608668002754517	Die Grünen
1072882422729625	CDU/CSU
1716036575296931	Die Grünen
1487310788080951	Die Grünen
1379928378686814	CDU/CSU
1837359113195387	FDP
1563025950687259	SPD
1657606411155769	CDU/CSU
1687405191506988	FDP
1633910960182655	SPD
1521935868037308	SPD
1314995808516397	SPD
1581629742100435	CDU/CSU
1210246582407121	CDU/CSU
1909343072625976	CDU/CSU
1686041888318377	SPD
1023964957646275	Die Linke
1413155238994319	Die Linke
1112684768763897	SPD
1669875089952012	SPD
1460680063951689	SPD
1481006735528189	SPD
1494252654172413	CDU/CSU
1061751917190656	CDU/CSU
1906208223039594	SPD
1018827281540847	Die Grünen
1289028147903165	FDP
1413749365558890	Die Grünen
101479381844910	FDP
294376527587028	AfD
1464683640528350	SPD
919552281521446	Die Grünen
1630617887227610	Die Grünen
841193702677465	Die Grünen
830990456932024	CDU/CSU
